City,FamilyIncome,HouseAge,AveRooms,AveBedrms,NumMembers,AveOccup,Latitude,Longitude,Price
Hyderabad,3266000.0,5,3,2,9,1.5,17.385,78.4867,146000.0
Ahmedabad,3377000.0,30,2,1,9,3.6,23.0225,72.5714,268000.0
Ahmedabad,355000.0,27,3,2,3,3.5,23.0225,72.5714,24000.0
Chennai,1146000.0,43,2,1,8,1.8,13.0827,80.2707,37000.0
Lucknow,1032000.0,9,2,1,2,3.4,26.8467,80.9462,54000.0
Delhi,2465000.0,33,5,3,6,3.1,28.7041,77.1025,173000.0
Chennai,3161000.0,35,3,1,4,2.6,13.0827,80.2707,173000.0
Chennai,1259000.0,34,3,1,9,3.5,13.0827,80.2707,117000.0
Kolkata,1339000.0,9,1,1,5,3.9,22.5726,88.3639,93000.0
Delhi,3669000.0,14,5,2,1,3.8,28.7041,77.1025,157000.0
Jaipur,2344000.0,42,5,4,3,3.8,26.9124,75.7873,76000.0
Bangalore,1588000.0,36,5,3,5,3.3,12.9716,77.5946,156000.0
Lucknow,1300000.0,16,1,1,5,2.9,26.8467,80.9462,43000.0
Bangalore,3801000.0,10,5,2,2,1.1,12.9716,77.5946,128000.0
Bangalore,2957000.0,41,3,1,5,3.1,12.9716,77.5946,154000.0
Lucknow,4260000.0,19,3,2,9,1.9,26.8467,80.9462,224000.0
Hyderabad,3532000.0,22,4,1,1,4.7,17.385,78.4867,185000.0
Ahmedabad,997000.0,34,3,1,3,3.2,23.0225,72.5714,44000.0
Kolkata,2517000.0,36,4,3,7,2.1,22.5726,88.3639,102000.0
Mumbai,3011000.0,7,3,2,8,3.8,19.076,72.8777,260000.0
Kolkata,4742000.0,22,4,1,2,2.0,22.5726,88.3639,241000.0
Mumbai,4845000.0,21,1,1,2,1.0,19.076,72.8777,340000.0
Mumbai,1305000.0,48,2,1,5,3.1,19.076,72.8777,66000.0
Chennai,4117000.0,41,2,1,2,3.9,13.0827,80.2707,153000.0
Kolkata,4870000.0,27,1,1,8,1.9,22.5726,88.3639,162000.0
Mumbai,3987000.0,8,2,1,7,4.7,19.076,72.8777,242000.0
Kolkata,3467000.0,31,2,1,8,2.5,22.5726,88.3639,141000.0
Jaipur,4007000.0,5,2,1,5,4.6,26.9124,75.7873,333000.0
Hyderabad,4734000.0,12,1,1,8,3.2,17.385,78.4867,437000.0
Ahmedabad,4037000.0,17,4,1,4,4.8,23.0225,72.5714,344000.0
Lucknow,1059000.0,11,3,2,8,2.9,26.8467,80.9462,52000.0
Chennai,1528000.0,12,3,2,1,3.8,13.0827,80.2707,52000.0
Mumbai,1013000.0,4,3,1,9,1.2,19.076,72.8777,76000.0
Chennai,4493000.0,23,3,2,5,3.8,13.0827,80.2707,348000.0
Chennai,4499000.0,37,2,1,1,4.7,13.0827,80.2707,418000.0
Kolkata,1080000.0,36,1,1,6,2.0,22.5726,88.3639,91000.0
Lucknow,2996000.0,3,3,2,7,3.3,26.8467,80.9462,245000.0
Kolkata,727000.0,44,1,1,5,2.1,22.5726,88.3639,64000.0
Delhi,3582000.0,38,4,1,9,3.0,28.7041,77.1025,350000.0
Mumbai,869000.0,30,3,2,2,3.3,19.076,72.8777,81000.0
Pune,804000.0,19,3,2,1,2.7,18.5204,73.8567,62000.0
Jaipur,4020000.0,39,2,1,2,3.0,26.9124,75.7873,352000.0
Bangalore,3365000.0,6,4,3,8,2.5,12.9716,77.5946,120000.0
Lucknow,2351000.0,15,5,1,6,3.9,26.8467,80.9462,169000.0
Kolkata,2757000.0,47,3,1,2,4.1,22.5726,88.3639,168000.0
Bangalore,3450000.0,41,3,1,9,1.2,12.9716,77.5946,133000.0
Ahmedabad,534000.0,9,5,2,8,2.7,23.0225,72.5714,27000.0
Jaipur,3681000.0,36,4,1,8,3.3,26.9124,75.7873,275000.0
Ahmedabad,3234000.0,22,2,1,3,3.3,23.0225,72.5714,323000.0
Chennai,4901000.0,13,2,1,5,2.2,13.0827,80.2707,213000.0
Chennai,1125000.0,46,3,2,9,2.5,13.0827,80.2707,92000.0
Chennai,3831000.0,39,2,1,7,1.1,13.0827,80.2707,338000.0
Hyderabad,2571000.0,24,1,1,1,2.0,17.385,78.4867,167000.0
Ahmedabad,1425000.0,27,1,1,3,1.2,23.0225,72.5714,134000.0
Bangalore,671000.0,48,2,1,5,3.5,12.9716,77.5946,27000.0
Ahmedabad,3327000.0,36,2,1,4,1.1,23.0225,72.5714,185000.0
Pune,2684000.0,30,4,1,6,4.0,18.5204,73.8567,83000.0
Jaipur,821000.0,49,1,1,3,4.0,26.9124,75.7873,36000.0
Jaipur,1292000.0,20,4,3,9,3.7,26.9124,75.7873,109000.0
Kolkata,2498000.0,49,2,1,3,1.2,22.5726,88.3639,220000.0
Mumbai,1911000.0,26,5,4,9,4.1,19.076,72.8777,148000.0
Kolkata,4862000.0,1,2,1,5,4.8,22.5726,88.3639,286000.0
Hyderabad,1426000.0,13,3,2,8,1.3,17.385,78.4867,140000.0
Hyderabad,2725000.0,41,2,1,4,3.0,17.385,78.4867,123000.0
Delhi,2860000.0,19,2,1,2,2.6,28.7041,77.1025,159000.0
Kolkata,3380000.0,46,4,2,5,1.1,22.5726,88.3639,234000.0
Kolkata,4320000.0,34,3,2,8,3.7,22.5726,88.3639,193000.0
Kolkata,351000.0,4,3,2,1,4.8,22.5726,88.3639,17000.0
Ahmedabad,3038000.0,20,1,1,3,4.2,23.0225,72.5714,200000.0
Delhi,3385000.0,8,5,3,1,3.0,28.7041,77.1025,128000.0
Chennai,4364000.0,41,4,3,6,1.9,13.0827,80.2707,141000.0
Ahmedabad,4334000.0,1,4,3,5,1.6,23.0225,72.5714,198000.0
Mumbai,2660000.0,18,3,1,8,4.6,19.076,72.8777,109000.0
Lucknow,1172000.0,34,2,1,8,3.5,26.8467,80.9462,87000.0
Ahmedabad,1652000.0,22,2,1,5,4.3,23.0225,72.5714,79000.0
Pune,811000.0,38,1,1,5,3.7,18.5204,73.8567,33000.0
Hyderabad,2747000.0,45,4,2,7,4.4,17.385,78.4867,95000.0
Hyderabad,3023000.0,14,4,1,7,3.9,17.385,78.4867,129000.0
Hyderabad,783000.0,2,3,1,3,2.0,17.385,78.4867,40000.0
Pune,2708000.0,3,5,1,1,1.8,18.5204,73.8567,265000.0
Bangalore,4390000.0,14,5,3,2,4.0,12.9716,77.5946,271000.0
Ahmedabad,2976000.0,21,1,1,4,2.7,23.0225,72.5714,294000.0
Ahmedabad,2088000.0,48,4,3,3,3.6,23.0225,72.5714,90000.0
Pune,2828000.0,10,4,1,9,3.4,18.5204,73.8567,147000.0
Mumbai,2379000.0,36,5,4,7,4.9,19.076,72.8777,162000.0
Kolkata,4622000.0,32,5,2,2,1.2,22.5726,88.3639,238000.0
Jaipur,672000.0,3,4,3,5,2.4,26.9124,75.7873,24000.0
Chennai,3332000.0,48,2,1,9,1.3,13.0827,80.2707,121000.0
Bangalore,3879000.0,41,2,1,5,4.9,12.9716,77.5946,380000.0
Ahmedabad,4847000.0,12,3,1,7,2.0,23.0225,72.5714,200000.0
Chennai,673000.0,41,1,1,6,4.6,13.0827,80.2707,62000.0
Hyderabad,3451000.0,45,2,1,8,4.5,17.385,78.4867,229000.0
Mumbai,2546000.0,48,2,1,4,1.3,19.076,72.8777,178000.0
Ahmedabad,302000.0,11,3,2,2,2.1,23.0225,72.5714,14000.0
Pune,1586000.0,4,5,2,8,1.0,18.5204,73.8567,128000.0
Mumbai,3195000.0,2,5,4,5,4.5,19.076,72.8777,101000.0
Chennai,2070000.0,21,4,1,4,4.1,13.0827,80.2707,199000.0
Chennai,1393000.0,10,5,3,4,2.2,13.0827,80.2707,79000.0
Lucknow,3335000.0,15,4,1,4,1.4,26.8467,80.9462,236000.0
Lucknow,3196000.0,26,2,1,3,4.8,26.8467,80.9462,190000.0
Hyderabad,2449000.0,42,2,1,9,4.4,17.385,78.4867,213000.0
Lucknow,201000.0,5,1,1,6,4.2,26.8467,80.9462,19000.0
Kolkata,1323000.0,32,3,1,4,4.2,22.5726,88.3639,47000.0
Hyderabad,2526000.0,6,5,3,8,4.2,17.385,78.4867,247000.0
Hyderabad,2630000.0,34,5,2,1,3.3,17.385,78.4867,144000.0
Bangalore,1976000.0,41,4,2,5,3.7,12.9716,77.5946,181000.0
Jaipur,3557000.0,7,2,1,4,3.5,26.9124,75.7873,200000.0
Mumbai,3888000.0,43,3,1,2,4.0,19.076,72.8777,220000.0
Jaipur,3399000.0,22,2,1,1,4.0,26.9124,75.7873,237000.0
Hyderabad,3682000.0,2,4,2,7,1.6,17.385,78.4867,258000.0
Pune,769000.0,3,3,1,8,3.7,18.5204,73.8567,48000.0
Chennai,896000.0,31,5,3,1,4.6,13.0827,80.2707,51000.0
Kolkata,772000.0,33,2,1,9,2.2,22.5726,88.3639,56000.0
Bangalore,505000.0,43,4,1,9,4.3,12.9716,77.5946,26000.0
Bangalore,4384000.0,43,2,1,1,1.3,12.9716,77.5946,168000.0
Kolkata,4316000.0,8,1,1,5,4.6,22.5726,88.3639,190000.0
Hyderabad,1431000.0,40,5,3,4,3.7,17.385,78.4867,73000.0
Lucknow,1250000.0,47,1,1,5,1.6,26.8467,80.9462,79000.0
Bangalore,3928000.0,40,5,4,5,4.9,12.9716,77.5946,389000.0
Bangalore,3208000.0,2,4,1,1,2.5,12.9716,77.5946,158000.0
Pune,2667000.0,48,2,1,2,2.0,18.5204,73.8567,148000.0
Ahmedabad,207000.0,48,2,1,3,1.6,23.0225,72.5714,11000.0
Lucknow,3571000.0,25,5,3,8,1.2,26.8467,80.9462,129000.0
Bangalore,1295000.0,35,4,2,7,2.8,12.9716,77.5946,96000.0
Kolkata,3734000.0,43,3,1,3,2.5,22.5726,88.3639,368000.0
Mumbai,989000.0,22,2,1,7,2.5,19.076,72.8777,56000.0
Pune,1720000.0,9,5,2,2,4.1,18.5204,73.8567,149000.0
Bangalore,2966000.0,38,3,2,7,3.7,12.9716,77.5946,117000.0
Mumbai,636000.0,42,2,1,5,4.7,19.076,72.8777,61000.0
Pune,4400000.0,13,1,1,1,2.0,18.5204,73.8567,355000.0
Chennai,3899000.0,27,3,1,2,4.9,13.0827,80.2707,295000.0
Lucknow,3601000.0,30,5,4,6,3.1,26.8467,80.9462,146000.0
Bangalore,608000.0,39,3,2,1,2.1,12.9716,77.5946,41000.0
Lucknow,2242000.0,49,2,1,8,4.4,26.8467,80.9462,144000.0
Kolkata,4570000.0,36,3,2,2,3.6,22.5726,88.3639,274000.0
Lucknow,1028000.0,32,2,1,5,2.7,26.8467,80.9462,33000.0
Ahmedabad,2256000.0,34,4,2,9,2.9,23.0225,72.5714,97000.0
Ahmedabad,1982000.0,30,3,1,2,2.7,23.0225,72.5714,192000.0
Mumbai,2699000.0,27,4,2,3,1.2,19.076,72.8777,232000.0
Lucknow,781000.0,11,1,1,6,1.1,26.8467,80.9462,36000.0
Ahmedabad,4343000.0,4,5,1,1,3.2,23.0225,72.5714,368000.0
Mumbai,2485000.0,17,4,1,9,2.6,19.076,72.8777,143000.0
Hyderabad,4548000.0,36,4,1,1,3.3,17.385,78.4867,243000.0
Chennai,4852000.0,46,2,1,6,3.9,13.0827,80.2707,432000.0
Jaipur,4364000.0,18,5,4,2,1.1,26.9124,75.7873,346000.0
Mumbai,1656000.0,2,1,1,3,2.8,19.076,72.8777,69000.0
Kolkata,452000.0,26,1,1,5,1.5,22.5726,88.3639,18000.0
Chennai,2859000.0,40,4,1,3,3.8,13.0827,80.2707,244000.0
Hyderabad,891000.0,37,5,2,1,4.6,17.385,78.4867,32000.0
Mumbai,4843000.0,21,2,1,5,2.3,19.076,72.8777,343000.0
Hyderabad,3996000.0,8,3,1,8,2.4,17.385,78.4867,135000.0
Jaipur,1925000.0,3,3,1,1,2.8,26.9124,75.7873,179000.0
Chennai,3527000.0,26,2,1,4,1.5,13.0827,80.2707,254000.0
Hyderabad,3533000.0,27,3,2,2,3.0,17.385,78.4867,184000.0
Lucknow,3334000.0,4,5,2,3,2.4,26.8467,80.9462,189000.0
Hyderabad,2036000.0,45,4,3,1,4.8,17.385,78.4867,64000.0
Jaipur,4900000.0,31,3,2,7,2.6,26.9124,75.7873,182000.0
Chennai,607000.0,45,5,3,1,3.9,13.0827,80.2707,35000.0
Jaipur,1881000.0,41,4,3,4,3.8,26.9124,75.7873,117000.0
Pune,2139000.0,6,1,1,8,4.0,18.5204,73.8567,82000.0
Hyderabad,4040000.0,17,4,1,9,4.6,17.385,78.4867,357000.0
Lucknow,2918000.0,14,2,1,9,3.7,26.8467,80.9462,174000.0
Delhi,2111000.0,33,5,2,5,3.0,28.7041,77.1025,193000.0
Lucknow,2235000.0,37,2,1,2,4.0,26.8467,80.9462,138000.0
Delhi,2409000.0,29,2,1,8,2.5,28.7041,77.1025,138000.0
Jaipur,1777000.0,31,3,1,9,3.1,26.9124,75.7873,121000.0
Chennai,325000.0,38,5,1,4,4.3,13.0827,80.2707,25000.0
Jaipur,200000.0,13,5,2,5,3.8,26.9124,75.7873,8000.0
Chennai,3685000.0,45,4,1,8,2.6,13.0827,80.2707,145000.0
Hyderabad,4751000.0,27,3,2,3,2.4,17.385,78.4867,278000.0
Hyderabad,518000.0,3,5,2,9,1.4,17.385,78.4867,49000.0
Mumbai,702000.0,42,4,3,3,3.0,19.076,72.8777,33000.0
Pune,3768000.0,36,5,3,9,3.1,18.5204,73.8567,341000.0
Jaipur,3396000.0,42,1,1,7,3.2,26.9124,75.7873,270000.0
Hyderabad,1167000.0,12,4,1,9,4.2,17.385,78.4867,49000.0
Jaipur,3680000.0,25,4,2,4,4.2,26.9124,75.7873,214000.0
Pune,907000.0,36,3,2,1,1.1,18.5204,73.8567,54000.0
Kolkata,252000.0,47,4,2,2,3.8,22.5726,88.3639,17000.0
Lucknow,1427000.0,25,5,1,3,1.9,26.8467,80.9462,134000.0
Bangalore,1126000.0,7,5,1,6,3.7,12.9716,77.5946,108000.0
Jaipur,3943000.0,7,2,1,3,4.4,26.9124,75.7873,258000.0
Delhi,3895000.0,17,2,1,1,2.5,28.7041,77.1025,290000.0
Bangalore,2566000.0,24,4,1,8,2.2,12.9716,77.5946,102000.0
Bangalore,3912000.0,19,1,1,5,2.8,12.9716,77.5946,287000.0
Ahmedabad,3133000.0,21,2,1,8,3.6,23.0225,72.5714,283000.0
Pune,853000.0,5,3,2,8,3.8,18.5204,73.8567,74000.0
Hyderabad,1424000.0,43,3,1,5,2.4,17.385,78.4867,101000.0
Lucknow,2927000.0,28,1,1,6,1.7,26.8467,80.9462,288000.0
Ahmedabad,4674000.0,40,5,3,5,4.7,23.0225,72.5714,195000.0
Delhi,4584000.0,42,5,3,2,4.2,28.7041,77.1025,245000.0
Hyderabad,2445000.0,15,3,1,1,1.4,17.385,78.4867,215000.0
Lucknow,3043000.0,20,5,4,6,4.7,26.8467,80.9462,114000.0
Bangalore,251000.0,36,3,1,1,4.5,12.9716,77.5946,20000.0
Hyderabad,1276000.0,34,2,1,4,2.7,17.385,78.4867,114000.0
Bangalore,1535000.0,29,4,2,9,4.5,12.9716,77.5946,110000.0
Kolkata,4377000.0,44,5,1,4,1.6,22.5726,88.3639,395000.0
Delhi,3791000.0,2,1,1,4,4.4,28.7041,77.1025,243000.0
Chennai,1410000.0,28,2,1,8,1.7,13.0827,80.2707,87000.0
Hyderabad,2164000.0,31,1,1,3,1.1,17.385,78.4867,195000.0
Delhi,1952000.0,5,1,1,5,4.7,28.7041,77.1025,176000.0
Chennai,4094000.0,32,2,1,9,2.0,13.0827,80.2707,221000.0
Pune,4143000.0,48,1,1,8,2.8,18.5204,73.8567,316000.0
Pune,4381000.0,47,1,1,3,2.6,18.5204,73.8567,223000.0
Lucknow,3436000.0,33,3,2,1,2.2,26.8467,80.9462,315000.0
Delhi,2729000.0,13,3,1,6,1.7,28.7041,77.1025,248000.0
Ahmedabad,428000.0,18,1,1,6,2.1,23.0225,72.5714,34000.0
Delhi,3354000.0,10,1,1,4,1.2,28.7041,77.1025,253000.0
Ahmedabad,2998000.0,1,2,1,2,1.3,23.0225,72.5714,108000.0
Kolkata,4458000.0,41,3,1,8,4.3,22.5726,88.3639,374000.0
Delhi,2508000.0,32,2,1,4,3.0,28.7041,77.1025,197000.0
Ahmedabad,3302000.0,42,2,1,1,2.3,23.0225,72.5714,168000.0
Chennai,4896000.0,20,4,3,2,4.0,13.0827,80.2707,481000.0
Delhi,3528000.0,13,5,4,1,4.1,28.7041,77.1025,195000.0
Mumbai,1592000.0,6,2,1,4,2.1,19.076,72.8777,49000.0
Jaipur,2137000.0,28,2,1,1,2.3,26.9124,75.7873,205000.0
Kolkata,1579000.0,26,5,1,6,1.4,22.5726,88.3639,62000.0
Mumbai,1781000.0,36,2,1,7,1.9,19.076,72.8777,124000.0
Chennai,739000.0,39,5,2,4,4.9,13.0827,80.2707,52000.0
Kolkata,3519000.0,47,3,2,8,3.3,22.5726,88.3639,234000.0
Lucknow,3734000.0,19,2,1,9,3.4,26.8467,80.9462,327000.0
Chennai,4432000.0,24,3,2,6,2.5,13.0827,80.2707,350000.0
Hyderabad,4980000.0,43,1,1,5,2.1,17.385,78.4867,389000.0
Jaipur,4363000.0,37,1,1,5,4.1,26.9124,75.7873,346000.0
Ahmedabad,2266000.0,45,2,1,5,3.3,23.0225,72.5714,221000.0
Lucknow,632000.0,19,1,1,1,1.8,26.8467,80.9462,56000.0
Kolkata,3692000.0,12,4,1,5,3.8,22.5726,88.3639,313000.0
Lucknow,4692000.0,9,1,1,2,3.9,26.8467,80.9462,187000.0
Kolkata,3052000.0,35,4,1,8,2.8,22.5726,88.3639,245000.0
Kolkata,2674000.0,25,5,1,3,2.3,22.5726,88.3639,160000.0
Pune,4512000.0,5,4,2,4,2.3,18.5204,73.8567,396000.0
Pune,3847000.0,29,4,2,7,2.4,18.5204,73.8567,299000.0
Bangalore,1902000.0,13,2,1,8,1.9,12.9716,77.5946,100000.0
Kolkata,1369000.0,44,3,2,4,4.4,22.5726,88.3639,128000.0
Pune,340000.0,12,1,1,3,3.4,18.5204,73.8567,32000.0
Kolkata,1816000.0,45,2,1,4,2.1,22.5726,88.3639,160000.0
Pune,3378000.0,49,3,1,1,4.8,18.5204,73.8567,286000.0
Jaipur,4002000.0,40,5,3,5,2.7,26.9124,75.7873,254000.0
Bangalore,3010000.0,16,3,2,8,1.2,12.9716,77.5946,276000.0
Mumbai,4845000.0,36,1,1,8,1.6,19.076,72.8777,457000.0
Hyderabad,3924000.0,21,3,1,7,4.3,17.385,78.4867,146000.0
Mumbai,1271000.0,6,1,1,1,1.3,19.076,72.8777,55000.0
Lucknow,619000.0,15,1,1,3,4.7,26.8467,80.9462,49000.0
Chennai,2015000.0,16,5,2,9,1.3,13.0827,80.2707,187000.0
Mumbai,926000.0,14,3,1,5,4.1,19.076,72.8777,57000.0
Pune,2306000.0,19,5,4,4,2.2,18.5204,73.8567,109000.0
Pune,2378000.0,41,5,1,6,3.0,18.5204,73.8567,191000.0
Ahmedabad,2931000.0,3,5,2,8,2.9,23.0225,72.5714,148000.0
Ahmedabad,834000.0,38,2,1,6,3.9,23.0225,72.5714,47000.0
Mumbai,2427000.0,21,1,1,7,1.7,19.076,72.8777,190000.0
Mumbai,4157000.0,48,4,1,1,3.8,19.076,72.8777,286000.0
Mumbai,2476000.0,27,4,3,6,2.0,19.076,72.8777,210000.0
Kolkata,2076000.0,11,4,3,9,4.1,22.5726,88.3639,161000.0
Bangalore,669000.0,24,3,2,1,3.3,12.9716,77.5946,40000.0
Mumbai,2070000.0,36,2,1,3,4.7,19.076,72.8777,93000.0
Jaipur,318000.0,33,4,2,9,2.6,26.9124,75.7873,18000.0
Mumbai,4619000.0,48,4,3,2,2.4,19.076,72.8777,425000.0
Hyderabad,672000.0,43,3,2,9,1.4,17.385,78.4867,38000.0
Mumbai,3372000.0,37,5,3,7,1.0,19.076,72.8777,333000.0
Kolkata,2123000.0,18,5,4,1,3.0,22.5726,88.3639,113000.0
Jaipur,403000.0,33,5,4,4,3.6,26.9124,75.7873,24000.0
Pune,4731000.0,15,3,2,9,1.7,18.5204,73.8567,428000.0
Chennai,4950000.0,43,2,1,1,3.0,13.0827,80.2707,413000.0
Ahmedabad,4189000.0,21,2,1,4,1.9,23.0225,72.5714,362000.0
Delhi,2261000.0,45,2,1,5,3.5,28.7041,77.1025,151000.0
Mumbai,2503000.0,44,4,1,3,4.9,19.076,72.8777,157000.0
Jaipur,4701000.0,36,4,1,1,4.8,26.9124,75.7873,146000.0
Lucknow,3350000.0,23,3,2,8,4.5,26.8467,80.9462,270000.0
Lucknow,1804000.0,23,2,1,1,4.1,26.8467,80.9462,114000.0
Kolkata,377000.0,28,1,1,3,2.9,22.5726,88.3639,27000.0
Delhi,448000.0,5,5,3,5,3.7,28.7041,77.1025,40000.0
Lucknow,504000.0,18,4,3,4,2.7,26.8467,80.9462,39000.0
Chennai,2594000.0,21,2,1,6,4.0,13.0827,80.2707,178000.0
Chennai,755000.0,31,4,3,1,1.5,13.0827,80.2707,25000.0
Jaipur,2563000.0,32,2,1,2,2.0,26.9124,75.7873,177000.0
Pune,1761000.0,7,3,2,5,3.7,18.5204,73.8567,129000.0
Hyderabad,2629000.0,10,4,1,7,3.1,17.385,78.4867,89000.0
Mumbai,2081000.0,31,1,1,5,1.6,19.076,72.8777,70000.0
Hyderabad,428000.0,11,5,1,7,3.0,17.385,78.4867,25000.0
Lucknow,2203000.0,23,5,2,1,3.5,26.8467,80.9462,182000.0
Pune,2398000.0,40,5,1,3,4.5,18.5204,73.8567,85000.0
Ahmedabad,2965000.0,23,4,2,9,3.1,23.0225,72.5714,172000.0
Bangalore,988000.0,20,2,1,5,1.8,12.9716,77.5946,66000.0
Chennai,2034000.0,42,1,1,6,1.3,13.0827,80.2707,107000.0
Hyderabad,1271000.0,32,1,1,8,3.6,17.385,78.4867,76000.0
Hyderabad,2220000.0,17,5,3,2,3.0,17.385,78.4867,203000.0
Mumbai,2757000.0,46,3,1,2,2.9,19.076,72.8777,269000.0
Kolkata,4396000.0,23,2,1,6,2.1,22.5726,88.3639,139000.0
Delhi,3673000.0,24,3,2,1,4.3,28.7041,77.1025,248000.0
Ahmedabad,1146000.0,16,4,1,7,1.9,23.0225,72.5714,76000.0
Ahmedabad,4485000.0,39,5,4,7,2.1,23.0225,72.5714,408000.0
Mumbai,2632000.0,13,5,3,2,1.8,19.076,72.8777,112000.0
Bangalore,651000.0,2,5,3,1,4.1,12.9716,77.5946,62000.0
Jaipur,4584000.0,28,5,4,2,2.2,26.9124,75.7873,440000.0
Jaipur,2725000.0,6,3,1,2,2.4,26.9124,75.7873,251000.0
Mumbai,3056000.0,48,2,1,5,1.5,19.076,72.8777,223000.0
Bangalore,2522000.0,26,5,1,4,3.9,12.9716,77.5946,201000.0
Kolkata,779000.0,23,2,1,6,2.9,22.5726,88.3639,30000.0
Jaipur,4105000.0,15,5,4,2,4.4,26.9124,75.7873,324000.0
Ahmedabad,1579000.0,18,3,2,8,4.0,23.0225,72.5714,116000.0
Bangalore,238000.0,16,3,1,4,3.6,12.9716,77.5946,17000.0
Bangalore,4946000.0,42,3,2,4,4.4,12.9716,77.5946,434000.0
Delhi,2805000.0,29,3,2,2,3.5,28.7041,77.1025,180000.0
Mumbai,2171000.0,48,1,1,1,3.4,19.076,72.8777,80000.0
Delhi,2375000.0,13,4,3,8,3.1,28.7041,77.1025,155000.0
Lucknow,4712000.0,26,3,2,6,4.8,26.8467,80.9462,328000.0
Hyderabad,1351000.0,29,4,2,5,2.9,17.385,78.4867,126000.0
Ahmedabad,4176000.0,3,4,2,7,3.1,23.0225,72.5714,192000.0
Bangalore,1108000.0,33,4,3,1,1.2,12.9716,77.5946,62000.0
Delhi,702000.0,24,1,1,9,1.5,28.7041,77.1025,38000.0
Kolkata,4810000.0,36,3,1,6,1.8,22.5726,88.3639,329000.0
Bangalore,2577000.0,47,1,1,1,3.7,12.9716,77.5946,151000.0
Hyderabad,206000.0,43,3,2,4,4.2,17.385,78.4867,14000.0
Ahmedabad,1700000.0,14,2,1,5,3.1,23.0225,72.5714,163000.0
Hyderabad,2798000.0,23,2,1,4,4.6,17.385,78.4867,234000.0
Lucknow,4925000.0,22,4,1,1,2.3,26.8467,80.9462,449000.0
Hyderabad,805000.0,34,1,1,1,1.2,17.385,78.4867,69000.0
Kolkata,1688000.0,20,1,1,9,3.2,22.5726,88.3639,137000.0
Kolkata,4779000.0,28,3,2,9,4.0,22.5726,88.3639,329000.0
Chennai,2203000.0,5,1,1,4,3.6,13.0827,80.2707,202000.0
Kolkata,2547000.0,37,2,1,5,2.1,22.5726,88.3639,230000.0
Chennai,3225000.0,41,2,1,9,3.5,13.0827,80.2707,146000.0
Lucknow,2364000.0,13,3,1,2,2.7,26.8467,80.9462,158000.0
Mumbai,1623000.0,27,4,2,7,4.6,19.076,72.8777,83000.0
Bangalore,706000.0,42,5,3,6,3.8,12.9716,77.5946,45000.0
Hyderabad,2423000.0,27,4,1,6,3.4,17.385,78.4867,111000.0
Jaipur,2082000.0,24,1,1,6,5.0,26.9124,75.7873,146000.0
Delhi,3997000.0,39,2,1,1,2.1,28.7041,77.1025,359000.0
Pune,2719000.0,22,1,1,4,3.4,18.5204,73.8567,166000.0
Delhi,3262000.0,46,4,1,8,2.9,28.7041,77.1025,242000.0
Ahmedabad,870000.0,11,4,2,2,3.4,23.0225,72.5714,68000.0
Mumbai,1162000.0,25,5,3,8,2.2,19.076,72.8777,44000.0
Delhi,673000.0,37,1,1,3,2.5,28.7041,77.1025,29000.0
Bangalore,233000.0,16,3,2,1,4.2,12.9716,77.5946,21000.0
Chennai,4517000.0,40,2,1,9,4.1,13.0827,80.2707,392000.0
Hyderabad,4073000.0,22,2,1,3,1.1,17.385,78.4867,233000.0
Chennai,1262000.0,17,1,1,4,1.2,13.0827,80.2707,40000.0
Hyderabad,2049000.0,18,2,1,8,1.5,17.385,78.4867,115000.0
Hyderabad,1284000.0,47,3,2,5,2.0,17.385,78.4867,108000.0
Pune,977000.0,32,2,1,3,2.0,18.5204,73.8567,87000.0
Bangalore,3959000.0,46,3,1,6,3.1,12.9716,77.5946,201000.0
Kolkata,3622000.0,45,4,2,4,4.1,22.5726,88.3639,138000.0
Chennai,1070000.0,12,3,1,5,1.8,13.0827,80.2707,43000.0
Ahmedabad,3701000.0,48,1,1,3,3.1,23.0225,72.5714,127000.0
Delhi,784000.0,33,1,1,2,3.2,28.7041,77.1025,53000.0
Lucknow,4421000.0,34,4,2,6,3.8,26.8467,80.9462,187000.0
Bangalore,1908000.0,45,4,3,2,3.0,12.9716,77.5946,143000.0
Delhi,4404000.0,10,3,1,6,3.4,28.7041,77.1025,324000.0
Hyderabad,4145000.0,11,2,1,9,4.9,17.385,78.4867,358000.0
Kolkata,893000.0,32,3,1,6,2.5,22.5726,88.3639,66000.0
Delhi,2680000.0,38,2,1,1,3.6,28.7041,77.1025,195000.0
Bangalore,4014000.0,37,4,2,1,4.6,12.9716,77.5946,231000.0
Hyderabad,2770000.0,15,2,1,3,3.9,17.385,78.4867,109000.0
Chennai,3964000.0,11,3,2,7,2.0,13.0827,80.2707,382000.0
Delhi,3885000.0,20,2,1,7,4.4,28.7041,77.1025,235000.0
Ahmedabad,506000.0,40,3,2,9,2.0,23.0225,72.5714,46000.0
Bangalore,1348000.0,10,1,1,5,2.3,12.9716,77.5946,74000.0
Mumbai,4949000.0,46,4,1,4,1.5,19.076,72.8777,288000.0
Pune,1234000.0,21,4,1,5,3.6,18.5204,73.8567,91000.0
Mumbai,4691000.0,1,5,3,2,3.6,19.076,72.8777,191000.0
Hyderabad,1837000.0,13,4,2,4,4.2,17.385,78.4867,100000.0
Delhi,3283000.0,19,2,1,9,1.5,28.7041,77.1025,99000.0
